dft_vals_hull,mattersim_vals_hull,vasp_vals_gen,ms_vals_gen
0.0679986187499999,0.03411885350942612,-3.76038069625,-3.7894790172576904
0.06594906437499981,0.02900739759206772,-3.762430250625,-3.794590473175049
0.061362833749999623,0.03324171155691147,-3.76701648125,-3.790356159210205
0.05986687562500004,0.034644804894924164,-3.768512439375,-3.7889530658721924
0.0375696218749999,0.02776237577199936,-3.790809693125,-3.795835494995117
0.0599585574999999,0.034646473824977875,-3.7684207575,-3.7889513969421387
0.06719299124999978,0.04687543958425522,-3.76118632375,-3.7767224311828613
0.06008158562499988,0.03405376523733139,-3.768297729375,-3.789544105529785
0.05371216312499971,0.023817025125026703,-3.774667151875,-3.79978084564209
0.045325393124999724,0.020402632653713226,-3.783053921875,-3.8031952381134033
0.06477207124999973,0.03137465566396713,-3.76360724375,-3.7922232151031494
0.06656160499999997,0.029557667672634125,-3.76181771,-3.7940402030944824
0.07000580499999964,0.037495099008083344,-3.75837351,-3.786102771759033
0.06319715687499983,0.034052811563014984,-3.765182158125,-3.7895450592041016
0.045404604999999876,0.02040644735097885,-3.78297471,-3.8031914234161377
0.08350376749999988,0.04881410052378987,-3.7448755475,-3.7747837702433267
0.06799356749999985,0.034155093133449554,-3.7603857475,-3.789442777633667
0.054881711874999795,0.030218563973903656,-3.773497603125,-3.793379306793213
0.06526384874999991,0.040696822106838226,-3.76311546625,-3.7829010486602783
0.04540528875000005,0.020429573953151703,-3.78297402625,-3.803168296813965
0.05040253437499986,0.029008589684963226,-3.777976780625,-3.7945892810821533
0.05957284937499985,0.04418369382619858,-3.768806465625,-3.779414176940918
0.06492337062499987,0.04776474088430405,-3.763455944375,-3.7758331298828125
0.06632753874999997,0.023709736764431,-3.76205177625,-3.7998881340026855
0.04993465187499968,0.029002629220485687,-3.778444663125,-3.794595241546631
0.05266889937499997,0.02381797879934311,-3.775710415625,-3.7997798919677734
0.08355786499999995,0.04880933215220784,-3.74482145,-3.7747885386149087
0.06877897999999982,0.04235406965017319,-3.759600335,-3.7812438011169434
0.061862032499999664,0.04331918805837631,-3.7665172825,-3.7802786827087402
0.05986651812499977,0.0346195325255394,-3.768512796875,-3.788978338241577
0.09373288874999997,0.04445859044790268,-3.73464642625,-3.779139280319214
0.06607612312499977,0.042397938668727875,-3.762303191875,-3.7811999320983887
0.0852125749999999,0.03721090406179428,-3.74316674,-3.7863869667053223
0.03766271749999994,0.02776547521352768,-3.7907165975,-3.795832395553589
0.061046836249999625,0.040844403207302094,-3.76733247875,-3.7827534675598145
0.060063534999999835,0.04085656255483627,-3.76831578,-3.7827413082122803
0.03787050454545415,0.0037043907425622358,-3.825225253636364,-3.854826493696733
0.03351397090909103,-0.00018868121233817092,-3.829581787272727,-3.8587195656516333
0.07960673363636372,0.04503039338371995,-3.7834890245454544,-3.813500491055575
0.04265216090909041,0.002502067522569096,-3.8204435972727278,-3.856028816916726
0.0571026454545458,0.007034621455452861,-3.8059931127272724,-3.8514962629838423
0.037876754545454805,0.0037050843238830566,-3.8252190036363634,-3.854825800115412
0.07269346545454569,0.04555300690911057,-3.7904022927272725,-3.8129778775301846
0.0569682736363637,0.007038782943379118,-3.8061274845454545,-3.851492101495916
0.03780241636363657,0.003701616417278064,-3.8252933418181816,-3.854829268022017
0.03790311272727287,0.0037005760452966108,-3.8251926454545453,-3.8548303083939985
0.037701649090908784,0.005211196162484111,-3.8253941090909094,-3.853319688276811
0.042651973636363305,0.0025069225918166183,-3.820443784545455,-3.8560239618474785
