formula,composition,e0025,e05,e10,band0,band1,spacegroup,mattersim_energy_per_atom,mattersim_e_hull,vasp_energy_per_atom,dft_e_hull
Cs10Br9_s004,Cs10Br9,0.0,38.76438703683763,38.76438703683763,38.5494083402978,0.0,83,-2.947647496273643,-0.015283060701269502,-2.921104319473684,0.017450823266787818
Sr10S9_s001,Sr10S9,0.0,25.600548729541146,25.600548729541146,25.600548729541146,0.0,83,-4.8370361328125,0.04111963824222009,-4.829923914210527,0.04940093070175333
Cs5O1_s072,Cs5O1,0.0,87.52414348749443,88.09116499841939,86.61510799979538,89.04533244429626,79,-2.0170844395955405,0.025315157572428415,-2.0494685425,0.02564605818965493
Sc5N4_s003,Sc5N4,0.0,25.12297665814241,31.27268499333984,0.0,29.384158147753222,71,-8.895717196994358,0.017054327173170236,-8.892493196111111,0.03515890568627533
Sc3N2_s007,Sc3N2,0.0,10.709628794336185,52.51731891351541,0.0,48.81289720941789,71,-8.62353286743164,0.026790888169232474,-8.62068238,0.04745142211764808
Y3P2_s004,Y3P2,0.0,50.66052404927125,42.09879841025992,0.0,50.49737396544444,71,-7.325663757324219,0.014146614074706854,-7.315065675,0.030630635666668127
Y7P6_s020,Y7P6,0.0,25.254147953826852,20.477886936392206,0.0,22.50836535271146,71,-7.481133094200721,-0.003933759836050044,-7.475538876923077,0.005422848717949513
Cs7Cl6_s012,Cs7Cl6,35.31638225745329,36.11693493010292,36.50860385121632,35.12115473002048,0.0,71,-3.1112940861628604,0.009131647073306048,-3.108354614230769,0.025063697466844115
Cs5Br4_s040,Cs5Br4,0.0,50.80662291442368,51.9992592789545,49.02188122731085,0.0,71,-2.7848868899875217,0.018421802255842668,-2.7824242744444443,0.03001032689655192
K5O1_s001,K5O1,93.3440657560488,91.06375351882144,88.77399980937919,90.04876247283394,88.1273245284403,71,-2.258184274037679,-0.010466237862905015,-2.2200347725,0.03938712766666663
Cs7Br6_s025,Cs7Br6,0.0,35.937544641879185,36.77296680693732,34.745044507724955,0.0,71,-2.8669906029334435,0.011766062333033567,-2.8655767688461538,0.02058984131299768
Ba9O8_s005,Ba9O8,0.0,21.10033130411296,21.40440956434957,21.4124057786436,0.0,71,-5.6522064208984375,0.04020071730894248,-5.637367845882353,0.04126426117646975
Y5P4_s005,Y5P4,0.0,30.533869415532187,23.36401916940121,0.0,27.41428723213249,71,-7.440950181749132,-0.0019144482082795733,-7.433764977222221,0.009623022037038353
Rb3O1_s087,Rb3O1,82.97627390522622,80.33192060239195,75.56732884049788,79.000075234603,0.0,71,-2.6415321826934814,0.02811102867126447,-2.63053187,0.041868645500000135
Sc3N2_s006,Sc3N2,0.0,32.301078165566665,49.22382296637396,0.0,50.1388517231219,71,-8.62353286743164,0.026790888169232474,-8.620731328,0.0474024741176482
Na7Cl6_s005,Na7Cl6,0.0,33.884463198513494,35.2526885660402,36.2981109149145,0.0,71,-3.1930809020996094,0.03171856586749744,-3.1827637707692307,0.04648976411140637
Rb5Br4_s052,Rb5Br4,48.71462568556575,50.51101330488893,51.24174109299694,50.3610342424615,0.0,71,-2.7830566830105252,0.04715098275078633,-2.7908775733333333,0.047249928055555834
Sc7N6_s013,Sc7N6,0.0,21.15921796609669,23.150245417299985,0.0,20.622886366310688,71,-9.003612811748798,0.010100161867443447,-8.994073388846154,0.03339344359728713
Cs5Cl4_s001,Cs5Cl4,50.28791236138933,50.7889740112532,51.407435113616565,49.35977278512397,0.0,71,-3.0010772281222873,0.03494982586966655,-3.0149467772222223,0.035582055229885334
Y5N4_s005,Y5N4,0.0,32.24040321879526,34.03919477692462,0.0,32.146815592547526,71,-8.766806708441841,0.02693229251437579,-8.805253272777778,-0.008240602407408204
Ca3P1_s094,Ca3P1,0.0,72.21218112155341,72.46855689218685,71.7607154641209,68.96550350921639,71,-3.472987174987793,-0.07775207360585545,-3.42571379625,-0.02294938000000002
Rb3O1_s063,Rb3O1,80.97229707270313,79.08258397375243,79.94489091045925,78.6814560384293,0.0,71,-2.6415324211120605,0.02811079025268537,-2.63052733,0.041873185500000076
Y7N6_s006,Y7N6,3.253638737131469,23.99566948130838,24.03416728181837,0.0,21.583044883676205,71,-8.86563697228065,0.018369601323055207,-8.905830234615385,-0.019181350512821993
Rb8I7_s020,Rb8I7,0.0,51.71218896284323,51.71218896284323,46.75535904518884,0.0,69,-2.646445719401042,-0.024924246470133582,-2.5920349995,0.0480494806666667
Cs8Cl7_s007,Cs8Cl7,50.01162809036482,46.90789035332635,46.90789035332635,45.69001998123069,0.0,69,-3.152318318684896,-0.00657298167546605,-3.1248863813333334,0.03339877413793113
Y8N7_s018,Y8N7,0.0,27.868960802673364,25.32741660204365,0.0,24.23130676418391,65,-8.891423543294271,0.019663302103676727,-8.930356693666665,-0.016816945444444897
Ba10O9_s003,Ba10O9,0.0,25.0614216550076,25.411070492769568,29.043503487844653,0.0,65,-5.6724600540964225,0.044882103016502306,-5.664397070526316,0.03896962315789487
Y4N3_s019,Y4N3,0.0,47.048190987084034,48.2973390322821,16.40773062713391,43.82730849165261,65,-8.661021641322545,0.048897470746721794,-8.702108184285715,0.011670859047617554
Sc8N7_s028,Sc8N7,0.0,23.247317415869777,26.98365987895712,0.0,26.842279516381893,65,-9.039559936523437,0.004328740437825829,-9.033239214,0.024043424666668756
K4O1_s010,K4O1,86.51324401432088,85.43097446183808,85.1324844414302,85.1387543317618,0.0,65,-2.489717483520508,-0.008580064773559215,-2.445357358,0.043869132800000266
Cs4Cl3_s004,Cs4Cl3,53.67251182893376,58.7288943821489,59.51568191713956,56.91632304344255,0.0,65,-2.9173592158726285,0.040297635963984835,-2.9248239600000003,0.04873607029556659
Sc4N3_s026,Sc4N3,0.0,0.0,45.31254678578943,0.0,43.18821175550046,65,-8.77876445225307,0.04027572599779461,-8.791516352142857,0.043450642626051916
Sc8N7_s016,Sc8N7,0.0,22.723526067328763,21.71969324456163,2.536092200368574,21.44065043512279,65,-9.039656575520834,0.004232101440429403,-9.035965851333334,0.021316787333335085
Y6N5_s005,Y6N5,0.0,32.38489144664196,33.681808058021616,0.0,26.318233116401583,65,-8.80938720703125,0.03769172321666403,-8.845901298636363,0.00407822530302937
Rb4O1_s046,Rb4O1,0.0,0.0,85.85407545923023,69.79755839295869,21.33389936914352,65,-2.317203903198242,0.022836380004883416,-2.308022256,0.043511714800000156
Rb4O1_s018,Rb4O1,84.54140279113095,86.22240378538709,86.59007092530288,84.44204126254104,84.22330585001095,65,-2.317203712463379,0.02283657073974643,-2.313827447,0.03770652380000028
Cs4I3_s038,Cs4I3,0.0,62.40205486218975,62.40205486218975,58.72079920250041,0.0,65,-2.46960939679827,-0.003311370100293587,-2.446879927142857,0.04301282600985212
Cs8I7_s004,Cs8I7,0.0,50.3056598206288,50.3056598206288,46.8187355738715,0.0,65,-2.639459991455078,-0.028749819596608273,-2.6019475316666667,0.029677699804597335
Cs8I7_s022,Cs8I7,0.0,47.43344729464936,47.43344729464936,46.64374875361887,0.0,65,-2.639484151204427,-0.02877397934595738,-2.606219062333333,0.025406169137931034
Y8P7_s013,Y8P7,0.0,0.0,21.36391410620993,0.0,20.545643344096018,65,-7.50478261311849,-0.016134198506673414,-7.501784676333333,-0.009550832777776463
Cs6Br5_s003,Cs6Br5,0.0,59.22649315883507,59.53496532752723,58.5950866380736,0.0,65,-2.8430463617498223,0.004845223643562768,-2.827953187272727,0.028050328369906286
Cs8Br7_s011,Cs8Br7,0.0,47.68557735126165,48.05717320431485,47.650075811628525,0.0,65,-2.9049809773763022,-0.0035899202028910615,-2.8858778026666667,0.022408410137931156
Cs8Br7_s003,Cs8Br7,0.0,49.62889557553589,49.62889557553589,48.68934437907883,0.0,65,-2.904851531982422,-0.003460474809010794,-2.8805676793333332,0.027718533471264628
Ba8S7_s028,Ba8S7,0.0,32.17103234390966,32.17103234390966,34.10714288798876,0.0,65,-4.865354410807291,0.021686530113220748,-4.8555491323333335,0.038217310333332755
Ba10S9_s029,Ba10S9,22.85250412880517,23.95561491888438,24.269347096189385,26.36838641850253,0.0,65,-4.9111986662212175,0.020725833742242017,-4.913946068421052,0.02455408105263146
Cs8Cl7_s028,Cs8Cl7,0.0,47.42363037549489,47.70299365932485,47.41909037397302,0.0,65,-3.1520179748535155,-0.0062726378440856045,-3.131243288333333,0.02704186713793133
Y8N7_s015,Y8N7,0.0,28.12894735438322,28.507888719013003,26.78338401705193,28.077970768457096,65,-8.901616414388021,0.009470431009926727,-8.939127335,-0.025587586777779947
Cs8Cl7_s027,Cs8Cl7,32.19593363356753,33.73440628341791,33.73440628341791,32.752021415045206,0.0,65,-3.149819183349609,-0.004073846340179266,-3.1343141423333334,0.023971013137931152
Cs3S1_s003,Cs3S1,66.86788321706987,64.83203947281987,67.14245506053325,64.22977143221586,0.0,63,-2.391010284423828,0.020284876227378845,-2.379032689375,0.045909656142241406
Ca2P1_s027,Ca2P1,36.30047290716432,29.90056435734008,29.799061155963123,24.203398551146748,0.0,63,-4.026089668273926,-0.1643936104244661,-3.921980099166667,-0.05349417083333341
Ca3P1_s026,Ca3P1,30.711123643489387,60.56965437133936,62.0144299710428,62.561485331592905,64.57435370957234,63,-3.4479691982269287,-0.052734096844991196,-3.443074688125,-0.04031027187499969
Ca3P1_s030,Ca3P1,69.48796273714464,59.0249347736689,57.811593953902666,69.62845523371305,65.98335795039375,63,-3.4946465492248535,-0.099411447842916,-3.4595453475,-0.056780931250000055
Ca3P1_s031,Ca3P1,29.4807232626816,72.50344103814773,68.66411466104014,70.19893654446027,60.51212878561954,63,-3.4938619136810303,-0.09862681229909276,-3.425746333125,-0.022981916875000064
Y3P2_s062,Y3P2,20.75718115225356,40.22915470523844,38.90898391308875,27.756238919315116,28.553074477998607,62,-7.3122406005859375,0.02756977081298828,-7.313721451499999,0.03197485916666842
Li4P1_s062,Li4P1,63.387728415576646,55.901227332231926,59.70070663502931,54.50603545645816,57.98496548860793,62,-3.1272600173950194,0.042281341552735,-3.1337354435,0.03332182083333368
Y5P4_s045,Y5P4,0.0,34.05766458658368,24.897866153134817,0.0,30.62646679091953,59,-7.4376576741536455,0.0013780593872070312,-7.429670476666668,0.013717522592592069
Sc5N4_s021,Sc5N4,0.0,0.0,32.641769056323525,0.0,29.80368184140229,59,-8.898599412706163,0.014172111461364878,-8.891044405555554,0.036607696241832244
Sc5N4_s033,Sc5N4,0.0,0.0,22.45683526309507,0.0,24.311095958957576,59,-8.924005296495226,-0.011233772327697622,-8.886104901666666,0.04154720013072044
Sc4N3_s008,Sc4N3,0.0,23.211743785000184,39.6719724957866,0.0,36.87667642455128,59,-8.7989501953125,0.02008998293836406,-8.796028287142857,0.038938707626051894
Y4N3_s008,Y4N3,0.0,34.3340756183593,42.42514835974499,5.307975311339731,38.76486759270762,59,-8.67344502040318,0.036474091666086395,-8.710487265714287,0.003291777619045533
Y3N2_s005,Y3N2,49.74911539241366,12.383644876067128,42.227669368550266,25.133345678569984,39.75443283802756,59,-8.5373779296875,0.021665382385254617,-8.564223923,-0.00026540833333399405
Y5N4_s011,Y5N4,0.0,30.80835962420115,35.00226303089218,5.006523443001098,31.367840085659356,59,-8.766333685980904,0.02740531497531329,-8.804490628888889,-0.007477958518519401
Cs3Br2_s019,Cs3Br2,53.47218296295263,55.74240762399716,55.43676603912713,54.20365104982975,0.0,59,-2.596285820007324,0.0108581423759464,-2.583602206,0.03712917241379321
Rb4Cl3_s019,Rb4Cl3,0.0,49.663803257478925,45.95971014221858,42.86361866794384,0.0,59,-2.984531947544643,0.02035079683576324,-2.9682777457142855,0.04529101892857179
Li6P1_s027,Li6P1,0.0,42.10975003786028,41.61187485190316,41.68800162972813,55.87229429502021,59,-2.7672691345214844,0.041059357779366756,-2.773384645714286,0.03420564785714264
Y5N4_s036,Y5N4,32.236572904159964,4.00102262848112,24.43416901672604,10.579649103375685,23.701837182742945,59,-8.784344991048178,0.00939400990803918,-8.811698287222221,-0.014685616851851435
Sc4N3_s007,Sc4N3,0.0,0.0,28.097550616012377,0.0,28.84299106812904,59,-8.830899919782366,-0.011859741531502266,-8.793734562142857,0.04123243262605136
Y4P3_s014,Y4P3,0.0,41.8242555794392,32.19722830489399,0.0,37.61158614752957,59,-7.399566650390625,0.004031453813825081,-7.389383172857143,0.019114937619047367
Rb6O1_s009,Rb6O1,0.0,60.82484096186342,58.29372714196795,89.7118657167576,0.0,58,-1.9347889763968331,0.010269539696829755,-1.929638142857143,0.0364339798214286
K6O1_s009,K6O1,0.0,33.19120380420764,34.52303091556493,38.734615778925566,0.0,58,-2.106271743774414,-0.025281838008335722,-2.0588996028571427,0.036376161142857466
Cs3S1_s086,Cs3S1,0.0,47.2323391374953,48.39603765328328,55.29587267450593,45.500250052979176,58,-2.391009569168091,0.02028559148311615,-2.37900469,0.04593765551724127
Na6O1_s020,Na6O1,0.0,89.75292096972952,69.95076533937683,88.54760491199815,87.68052113723932,58,-2.313300813947405,0.03852013179234115,-2.3178493,0.04096781339901456
Cs8Cl7_s004,Cs8Cl7,30.90155004910931,31.59251441178253,31.925817083716908,30.710864389143044,0.0,47,-3.141152191162109,0.004593145847320734,-3.1364621653333336,0.021822990137930987
Y8P7_s004,Y8P7,0.0,21.64202507846117,20.68039993488227,0.0,20.67872870592228,47,-7.501874796549479,-0.013226381937662346,-7.498158589333333,-0.005924745777776685
Cs4Br3_s001,Cs4Br3,0.0,61.657791173677424,63.019317326451215,59.63184469682447,0.0,47,-2.6876882825578963,0.04556157759257706,-2.7052057314285713,0.03876343315270958
Cs6Br5_s010,Cs6Br5,0.0,42.03459117945302,43.01575902367348,40.58872292219053,0.0,47,-2.8318618427623403,0.01602974263104473,-2.8314318272727275,0.024571688369905864
K10Br9_s013,K10Br9,0.0,25.303940379878725,25.673490613813897,25.340476418052653,0.0,47,-3.024505615234375,0.0035183994393594986,-2.985136667894737,0.043637292473683864
Na11O5_s031,Na11O5,0.0,38.74358954917504,38.757846283547046,39.77387621979253,0.0,47,-3.559396743774414,0.030401185154914856,-3.553801558125,0.035612091465516915
Y8N7_s001,Y8N7,0.0,24.68005231157855,23.528626308842817,0.0,21.5655841612381,47,-8.894119262695312,0.016967582702635653,-8.936776502666667,-0.023236754444447172
Na8Br7_s002,Na8Br7,0.0,29.861649689456293,30.32106459539347,30.027198653824023,0.0,47,-2.9191083272298175,0.01953158378601083,-2.9034813313333334,0.03826566556321831
Rb6Br5_s005,Rb6Br5,0.0,42.70290507389522,43.38382375007132,42.0916435082904,0.0,47,-2.848078814419833,0.025173057209361804,-2.838473868181818,0.041871665681818104
Sc8N7_s001,Sc8N7,0.0,24.112107998232418,22.629292671599323,0.0,21.43975245191682,47,-9.034781901041667,0.009106775919596188,-9.029416934666667,0.027865704000001656
Sc6N5_s013,Sc6N5,0.0,24.83081371961078,27.48075490676009,0.0,24.135540626634928,47,-8.95726151899858,0.01515722529773278,-8.952092321818183,0.03454121172459779
K10Cl9_s007,K10Cl9,0.0,25.99561796450176,27.2251538817914,26.5780065286927,0.0,47,-3.299020064504523,0.007947137481287392,-3.2619833621052634,0.046597467210526045
Rb8Cl7_s022,Rb8Cl7,33.908610531411355,35.77542257569328,36.39066512284714,35.40813849429077,0.0,47,-3.1875829060872394,0.0011771837870284685,-3.1562813113333332,0.03800164816666651
Na8Cl7_s003,Na8Cl7,0.0,29.44199185075471,30.875501732763997,31.21201363942978,0.0,47,-3.2221036275227863,0.023979012171427172,-3.2102429266666666,0.04019647756321865
Y6P5_s020,Y6P5,0.0,26.467384744938503,19.33841412081312,0.0,21.85494489169407,47,-7.465068470348012,-0.0034815181385390304,-7.458566896363636,0.0070237593939399545
K8Br7_s005,K8Br7,33.20775269678957,36.67809342844956,37.38001116086792,36.61723616508342,0.0,47,-2.997456359863281,0.0017172416051232098,-2.951563252666667,0.04879033713333314
Na10Br9_s026,Na10Br9,0.0,23.73896318838036,24.08106454607187,23.86427951190983,0.0,47,-2.950815301192434,0.012325751154046216,-2.936618827368421,0.02947736807622503
Na8Cl7_s028,Na8Cl7,0.0,38.63518675681042,39.17022451882943,38.83527341534503,0.0,47,-3.2257395426432294,0.020343097050984138,-3.210560540666667,0.039878863563218125
Na10I9_s029,Na10I9,21.013891079138343,21.528092222221037,21.85293112703796,22.227820124752363,0.0,47,-2.6271161531147205,-0.0082297952551591,-2.5847480668421055,0.03650926333938287
Cs6Cl5_s002,Cs6Cl5,41.07788714860817,42.00048792648752,42.45249854353363,40.806816368739504,0.0,47,-3.070833379572088,0.015065621245990979,-3.0699907509090907,0.029518228369906474
Rb6Cl5_s002,Rb6Cl5,0.0,44.04365784434288,44.67206673251782,43.29385375669862,0.0,47,-3.1062008250843394,0.024052836678245093,-3.091020682727273,0.04576230568181794
Y6N5_s011,Y6N5,0.0,29.480235831757025,29.92511624409492,0.0,25.50718410817021,47,-8.823330965909092,0.023747964338822314,-8.863993286363636,-0.014013762424243126
Y4N3_s011,Y4N3,0.0,25.020910625442028,46.411331933921865,0.0,37.70713552211076,47,-8.660696302141462,0.049222809927805145,-8.69671055,0.017068493333331602
Na8Br7_s006,Na8Br7,32.19449472326887,35.61537757391072,36.90300877248015,36.889243653118456,0.0,47,-2.9250918070475262,0.013548103968302083,-2.904037648,0.03770934889655164
Ca7P4_s015,Ca7P4,20.68733279182407,23.25458874450385,24.039306002112927,26.93870943270588,0.0,42,-4.203365325927734,-0.172047102090084,-4.1253659940909095,-0.08752678863636376
Ba2N1_s032,Ba2N1,52.76226466465827,56.80185566876037,55.61480544171108,59.42523758937994,0.0,36,-4.44044303894043,-2.1192762567068257e-07,-4.445609276666667,0.017669496666666618
Ba2P1_s003,Ba2P1,59.356727406790725,56.31838108789791,56.220962396932194,54.10002209020588,59.8044843999983,36,-3.8957764307657876,0.023755649725595962,-3.903181268333333,-0.0010904824999995455
Y3N2_s075,Y3N2,0.0,33.514366271215295,26.862384391090536,24.607897883128206,8.193716054782318,35,-8.517308807373047,0.04173450469970774,-8.545994659,0.017963855666666362
Ca5P2_s009,Ca5P2,7.978404265974381,48.265359365838,48.68438768588717,30.181724900317853,48.22001342262986,31,-3.6662510463169644,-0.07110410644894571,-3.6017246985714286,0.0006346514285713312
K10Br9_s012,K10Br9,0.0,25.417825666304623,25.79548496460705,25.463931407877244,0.0,25,-3.0245052136872945,0.003518800986439974,-2.9852866231578945,0.043487337210526444
Na8Br7_s024,Na8Br7,0.0,29.726589396259698,30.18467994100758,29.87898996704224,0.0,25,-2.919108581542969,0.019531329472859404,-2.903500284,0.03824671289655157
Na8I7_s013,Na8I7,26.196873794157906,26.80064399688215,27.207187933601755,27.740427972609588,0.0,25,-2.5984130859375,0.0010722001393634883,-2.5550321400000002,0.04698471556321815
Ba6Br11_s029,Ba6Br11,0.0,35.242183222839046,35.242183222839046,33.42940215295072,0.0,21,-3.9010041180778954,-0.009579612928278358,-3.872706871176471,0.023063186470587915
Cs4S1_s015,Cs4S1,75.29244016568605,82.17538934102731,82.86427263136855,40.37291143993807,79.51136801996581,18,-2.096885871887207,0.00048253536224374116,-2.07205828,0.04697607082758681
Cs5Br3_s005,Cs5Br3,0.0,61.148045460387465,61.27723801644648,58.21693696566286,0.0,12,-2.476233959197998,0.02056734263896942,-2.467476915,0.045421400517241306
Li9N2_s020,Li9N2,14.986316568941756,27.82048993720978,20.654766259671,45.80926438374194,42.70462707499966,12,-3.323844562877308,0.03869039362127147,-3.323640330454545,0.02050837681818196
K8Cl7_s011,K8Cl7,0.0,21.55464638211009,21.976196257458177,22.15992787234308,0.0,12,-3.2615392049153646,0.01244509220123291,-3.2360567906666664,0.03995838113333372
